rollout/ep_rew_mean,time/fps,rollout/ep_len_mean,time/iterations,time/total_timesteps,time/time_elapsed,train/learning_rate,train/loss,train/clip_range,train/policy_gradient_loss,train/n_updates,train/value_loss,train/approx_kl,train/explained_variance,train/entropy_loss,train/clip_fraction,eval/mean_ep_length,eval/std_reward,eval/mean_reward
,,,,3900000,,5e-05,0.000557364895939827,0.1,-0.015407651050190907,9520,0.09529199528042227,0.015530499,0.9980340565089136,-1.2529532354325057,0.31474609375,75.6,3.3701473477555157,52.59724713535577
51.305884430000006,403,78.51,953,3903488,9673,,,,,,,,,,,,,
51.77647074000001,403,77.59,954,3907584,9683,5e-05,0.005294298753142357,0.1,-0.014955697797995526,9530,0.08923487061401829,0.018272644,0.9980505850398913,-1.234859848767519,0.306787109375,,,
,,,,3910000,,5e-05,-0.00018780026584863663,0.1,-0.012732979432257707,9540,0.09539803335792385,0.014840626,0.9980052479077131,-1.2144047196954488,0.3114501953125,78.7,4.361655093401036,52.70310626618468
52.34615412,403,76.49,955,3911680,9694,,,,,,,,,,,,,
51.61627073,403,77.17,956,3915776,9703,5e-05,-0.007209236733615398,0.1,-0.013601221320277546,9550,0.10697549524484203,0.017716244,0.9975984280463308,-1.2516441456973553,0.307958984375,,,
51.32515369,403,77.01,957,3919872,9713,5e-05,-0.005995407700538635,0.1,-0.015087214410596062,9560,0.1233553386409767,0.016931904,0.9971163109876215,-1.2608107093721628,0.2983642578125,,,
,,,,3920000,,5e-05,-0.007728734984993935,0.1,-0.01591797718210728,9570,0.10321250915294514,0.014746285,0.997818002011627,-1.2555793941020965,0.3076904296875,79.6,4.633671221347249,51.93166267256875
50.78500019,403,79.2,958,3923968,9724,,,,,,,,,,,,,
50.8431491,403,78.75,959,3928064,9733,5e-05,-0.017018189653754234,0.1,-0.015426945049694041,9580,0.07956047770858277,0.014488933,0.9979914564173669,-1.2672476578503846,0.335693359375,,,
,,,,3930000,,5e-05,-0.01585381105542183,0.1,-0.01642128466119175,9590,0.07961222714511677,0.0154377865,0.9981954310787842,-1.2756317377090454,0.3247314453125,71.0,3.023588304569638,56.55343105336732
50.65566705000001,403,78.55,960,3932160,9744,,,,,,,,,,,,,
50.328433139999994,403,80.21,961,3936256,9754,5e-05,-0.01307503879070282,0.1,-0.01621026331122266,9600,0.08368502381199505,0.017991817,0.9977029804140329,-1.2844509825110435,0.3125732421875,,,
,,,,3940000,,5e-05,-0.008238728158175945,0.1,-0.01682715416245628,9610,0.0829727413423825,0.014459155,0.9981400090036914,-1.2566541146486998,0.2951904296875,77.7,3.107594752330044,52.38603885208569
50.875472069999994,403,78.31,962,3940352,9765,,,,,,,,,,,,,
51.142265239999986,403,78.31,963,3944448,9774,5e-05,-0.01818821020424366,0.1,-0.016018453107972164,9620,0.12871775470557623,0.012344805,0.9972999733872712,-1.2711393166333438,0.2872314453125,,,
51.168504909999996,403,78.98,964,3948544,9784,5e-05,-0.01269129104912281,0.1,-0.013813881562600726,9630,0.09850560347549617,0.017181695,0.9974445125553757,-1.2606128700077535,0.315771484375,,,
,,,,3950000,,5e-05,-0.006109163165092468,0.1,-0.015091340753133408,9640,0.12656190929119476,0.015640326,0.9969722651876509,-1.2632015965878964,0.3173095703125,84.1,4.314603364568583,50.46819313470837
50.33027290000001,403,78.25,965,3952640,9795,,,,,,,,,,,,,
50.12325073,403,78.94,966,3956736,9805,5e-05,-0.00719078816473484,0.1,-0.01753232719638618,9650,0.09183096528286114,0.015055934,0.9973326628096402,-1.3094854839146137,0.3216796875,,,
,,,,3960000,,5e-05,-0.012528212741017342,0.1,-0.015194517308555078,9660,0.09320068951346912,0.012329711,0.9978844413999468,-1.275867873430252,0.3088134765625,79.6,3.843231646504868,51.58183605149899
50.67427303999999,403,78.16,967,3960832,9815,,,,,,,,,,,,,
50.431137480000004,403,78.87,968,3964928,9825,5e-05,-0.004306396469473839,0.1,-0.017829147262091283,9670,0.08785586979356594,0.015799474,0.9977780859917402,-1.2951610539108516,0.3226806640625,,,
50.47602413999999,403,78.88,969,3969024,9835,5e-05,-0.01623164862394333,0.1,-0.016612273705686676,9680,0.08358115447335876,0.014752089,0.9979963945224881,-1.3019060719758273,0.30712890625,,,
,,,,3970000,,5e-05,-0.007593963295221329,0.1,-0.014113587632891722,9690,0.1022456174599938,0.015445298,0.9977601182181388,-1.2887551113963127,0.3180419921875,76.2,2.704225056660147,52.50492682834196
51.25845398000001,403,77.47,970,3973120,9846,,,,,,,,,,,,,
51.16247717999999,403,77.47,971,3977216,9856,5e-05,-0.011437773704528809,0.1,-0.017820298192600604,9700,0.09449753303779289,0.016112901,0.9979573423042893,-1.2740453228354454,0.31708984375,,,
,,,,3980000,,5e-05,0.0022417670115828514,0.1,-0.01567198897973867,9710,0.09033927229465917,0.014505218,0.9974941778928041,-1.2865631639957429,0.3024169921875,79.6,2.7831951709666325,52.510979111950654
51.21129432000001,403,77.71,972,3981312,9866,,,,,,,,,,,,,
51.2407059,403,77.75,973,3985408,9876,5e-05,-0.002166604623198509,0.1,-0.01449227361154044,9720,0.0967213955358602,0.013918096,0.998109987587668,-1.2758383635431527,0.3024658203125,,,
51.01190509,403,77.53,974,3989504,9886,5e-05,-0.004174191504716873,0.1,-0.013091361212718765,9730,0.10957298385328613,0.01635795,0.9971769109833986,-1.2961892180144787,0.3074462890625,,,
,,,,3990000,,5e-05,0.006039164960384369,0.1,-0.015176981956756208,9740,0.10120648466981948,0.016328095,0.9974107705056667,-1.3052319545298814,0.3187255859375,78.7,5.702438544126936,52.4040408860288
50.64643119,403,78.15,975,3993600,9897,,,,,,,,,,,,,
50.84215227,403,78.77,976,3997696,9907,5e-05,0.00915336050093174,0.1,-0.015597393290954642,9750,0.09147150486824103,0.013217272,0.9982192652532831,-1.2944237757474184,0.3160400390625,,,
,,,,4000000,,5e-05,-0.0004339199513196945,0.1,-0.017377561629473348,9760,0.08306546357925981,0.016525324,0.9982849061489105,-1.2988551195710898,0.318212890625,78.6,4.098951393568371,53.06294978282284
50.86500687000001,403,78.86,977,4001792,9918,,,,,,,,,,,,,
49.73872739215686,511,80.27450980392157,1,4096,8,5e-05,-0.012995842844247818,0.1,-0.0152336735962308,9770,0.0823391507496126,0.018289924,0.998242781846784,-1.2857224814593793,0.3283935546875,,,
49.79986983999999,462,77.93,2,8192,17,5e-05,-0.007760480046272278,0.1,-0.015679344656018657,9780,0.07627486028359272,0.015572505,0.9978156669531018,-1.2946807529777289,0.330908203125,,,
,,,,8208,,5e-05,-0.007663043215870857,0.1,-0.016145524753665087,9790,0.10585679589421489,0.011624675,0.9975050159264356,-1.2997972827404738,0.2903564453125,80.1,2.7675456720715568,53.54856887699824
50.59089663999999,418,76.5,3,12288,29,,,,,,,,,,,,,
50.79937707,410,79.5,4,16384,39,5e-05,-0.009883277118206024,0.1,-0.015000262224930339,9800,0.10018883964512497,0.015260387,0.9977257789578289,-1.273011975362897,0.30263671875,,,
,,,,18208,,5e-05,-0.017565712332725525,0.1,-0.014747564471326769,9810,0.06875093028647825,0.013248407,0.9981482410803437,-1.2792121309787035,0.325732421875,83.7,6.011746235754181,47.16426033368938
50.55469187,397,79.99,5,20480,51,,,,,,,,,,,,,
50.596230590000005,399,77.62,6,24576,61,5e-05,-0.0013369657099246979,0.1,-0.01592839765798999,9820,0.09358686045161449,0.013068494,0.9978888765908778,-1.3019777420908212,0.315576171875,,,
,,,,28208,,5e-05,0.0010566338896751404,0.1,-0.01446150874835439,9830,0.11429408174590208,0.01885204,0.9971842800732702,-1.2711813129484653,0.3087890625,79.9,3.9242124900138187,53.066272557511546
50.97539415,393,77.82,7,28672,72,,,,,,,,,,,,,
51.210778819999994,394,78.61,8,32768,82,5e-05,-0.011858378536999226,0.1,-0.014093746621074387,9840,0.08694718994665891,0.016643494,0.9976767194457352,-1.2754589803516865,0.331005859375,,,
50.61499448000001,396,79.54,9,36864,92,5e-05,-0.004170002415776253,0.1,-0.015392389969929355,9850,0.08306512666749769,0.014676716,0.9982375071849674,-1.3012433722615242,0.33056640625,,,
,,,,38208,,5e-05,-0.002085743471980095,0.1,-0.012772047203907278,9860,0.09706747070886194,0.014362138,0.9974712477996945,-1.300414438545704,0.3157470703125,78.9,3.8884860420355185,52.235917276281974
50.79763136999999,393,78.44,10,40960,104,,,,,,,,,,,,,
50.707727349999985,395,77.28,11,45056,114,5e-05,-0.004505418241024017,0.1,-0.016434537241730142,9870,0.09172124168253504,0.014216541,0.9978682373184711,-1.2587536439299583,0.306103515625,,,
,,,,48208,,5e-05,-0.0032576974481344223,0.1,-0.015197310595249291,9880,0.10457295455853455,0.015855655,0.9977211903315037,-1.2514754895120859,0.334326171875,73.5,3.13687116596424,54.15746742362732
50.54300589999999,393,78.32,12,49152,124,,,,,,,,,,,,,
50.017308150000005,396,79.86,13,53248,134,5e-05,-0.016887608915567398,0.1,-0.015291813994554104,9890,0.07996411736821755,0.017827755,0.9980125189758837,-1.2956183545291424,0.3373046875,,,
50.54501372,399,78.36,14,57344,143,5e-05,0.008602330461144447,0.1,-0.014248962713463698,9900,0.09071995081612841,0.014892723,0.9971116329543293,-1.2853282537311315,0.3114990234375,,,
,,,,58208,,5e-05,-0.013126792386174202,0.1,-0.016922943986719473,9910,0.10239142451318912,0.01643926,0.9978157109580934,-1.2618607010692358,0.3040283203125,73.2,3.537298135359898,53.086315894152776
50.58849276,397,78.03,15,61440,154,,,,,,,,,,,,,
50.481889009999996,398,77.72,16,65536,164,5e-05,-0.0139534967020154,0.1,-0.015730581835669,9920,0.10506668773014098,0.012322599,0.997371373930946,-1.274196082726121,0.2978515625,,,
,,,,68208,,5e-05,-0.015863707289099693,0.1,-0.015851243049110054,9930,0.10074163662502542,0.016149897,0.9977391150314361,-1.2819268185645343,0.3200439453125,76.0,3.030361330011314,53.062634560173045
51.108208420000004,395,76.83,17,69632,176,,,,,,,,,,,,,
51.24570567000001,396,77.17,18,73728,185,5e-05,-0.011041965335607529,0.1,-0.016607584129087628,9940,0.11377773253479972,0.018635035,0.9977771244011819,-1.2755480524152518,0.3246826171875,,,
50.80677405,396,77.88,19,77824,196,5e-05,-0.015506410971283913,0.1,-0.01495558287424501,9950,0.09145300695672631,0.017621629,0.9975406643934548,-1.2489104591310025,0.341162109375,,,
,,,,78208,,5e-05,-0.00471019372344017,0.1,-0.014876480671773606,9960,0.08942289570113644,0.013531677,0.9979210698511451,-1.2578454531729222,0.3136474609375,75.2,4.204416563280344,54.35313307500991
50.43421991000001,396,78.6,20,81920,206,,,,,,,,,,,,,
50.62560024,397,78.02,21,86016,216,5e-05,-0.017266329377889633,0.1,-0.01608670902896847,9970,0.081219540751772,0.014138254,0.9979896643199027,-1.278993047401309,0.317529296875,,,
,,,,88208,,5e-05,-0.011659285053610802,0.1,-0.015088711239513941,9980,0.08169948134454899,0.014402293,0.9983520618407056,-1.2470054380595683,0.305322265625,79.0,2.8845311516898495,53.93423226562036
50.53642659,396,80.5,22,90112,227,,,,,,,,,,,,,
49.57027470999999,397,82.38,23,94208,236,5e-05,-0.011389283463358879,0.1,-0.013932823032519082,9990,0.09656023207935505,0.014233973,0.9975872472859919,-1.274162881821394,0.3079345703125,,,
,,,,98208,,5e-05,-0.010009415447711945,0.1,-0.015898875470884376,10000,0.08723661095718853,0.013691768,0.9976906620431691,-1.2601512588560582,0.3005126953125,75.5,2.733955639767924,53.90128169051881
50.439807890000004,397,79.99,24,98304,247,,,,,,,,,,,,,
51.50157316,398,77.41,25,102400,256,5e-05,0.00040480121970176697,0.1,-0.012459031878097448,10010,0.08704474765690975,0.019187208,0.9979509329423308,-1.2457853853702545,0.31982421875,,,
51.840611360000004,400,77.16,26,106496,266,5e-05,-0.013579088263213634,0.1,-0.013560446614428656,10020,0.09972751710447483,0.0143339,0.9975753831677139,-1.2462137050926685,0.304931640625,,,
,,,,108208,,5e-05,-0.008523349650204182,0.1,-0.012958825939858799,10030,0.10268240442383103,0.013139948,0.9978312705643475,-1.2229969132691623,0.2978759765625,79.6,4.491494591495232,52.24143937425329
51.38985611000001,399,78.38,27,110592,277,,,,,,,,,,,,,
50.4939697,399,79.55,28,114688,286,5e-05,-0.00655008852481842,0.1,-0.013741437230055453,10040,0.09613922856806312,0.012606731,0.9981077326228842,-1.2258599422872067,0.283154296875,,,
,,,,118208,,5e-05,-0.016639072448015213,0.1,-0.015163932718860452,10050,0.09636704322765581,0.012216992,0.997597266221419,-1.2578088000416756,0.29443359375,77.7,2.0633951157618657,53.515992589732114
50.52630365,399,79.23,29,118784,297,,,,,,,,,,,,,
51.19822387999999,399,78.91,30,122880,307,5e-05,-0.011028439737856388,0.1,-0.015646262514928823,10060,0.08870599375804886,0.013232252,0.997501494595781,-1.2483092091977597,0.316943359375,,,
51.3623654,400,78.18,31,126976,316,5e-05,-0.004813935607671738,0.1,-0.01495078735606512,10070,0.10754262047703378,0.014672549,0.997403877787292,-1.2328945413231849,0.296826171875,,,
,,,,128208,,5e-05,-0.009432528167963028,0.1,-0.013680694761569611,10080,0.08581207777024247,0.01598489,0.9979202230460942,-1.246113820374012,0.3376708984375,79.3,4.203878610664457,53.39751508792534
51.29889118,400,77.14,32,131072,327,,,,,,,,,,,,,
51.56355556,401,76.31,33,135168,337,5e-05,-0.006391804665327072,0.1,-0.01361758964631008,10090,0.08139675936545246,0.015472514,0.9982406456256285,-1.2262897823005914,0.2958740234375,,,
,,,,138208,,5e-05,0.007509311661124229,0.1,-0.014776978753434377,10100,0.09696484142914415,0.018132966,0.9978159605525434,-1.2234567418694495,0.3226806640625,76.6,3.046701573605405,52.505472542053155
51.87512719,400,77.21,34,139264,347,,,,,,,,,,,,,
51.03659705,401,78.76,35,143360,357,5e-05,-0.013155540451407433,0.1,-0.01519589661329519,10110,0.07609776062890887,0.018779602,0.9982487828237936,-1.2333615228533745,0.3327392578125,,,
50.89063857,401,78.63,36,147456,367,5e-05,-0.013397216796875,0.1,-0.01565189090979402,10120,0.0920491513388697,0.015762383,0.9974111276678741,-1.2471333596855403,0.28916015625,,,
,,,,148208,,5e-05,-0.009005967527627945,0.1,-0.013505075365537777,10130,0.08676134959096089,0.016920116,0.9978771989699453,-1.22001195512712,0.3258056640625,82.3,5.801350722976336,50.785931165674626
51.51758381999999,401,78.29,37,151552,377,,,,,,,,,,,,,
51.057448380000004,401,77.96,38,155648,387,5e-05,-0.009859181940555573,0.1,-0.015787672039004975,10140,0.10241190153174103,0.015134243,0.9977723320480436,-1.2042995065450668,0.3082763671875,,,
,,,,158208,,5e-05,-0.003986937925219536,0.1,-0.013482648198259995,10150,0.11998139768838882,0.015928533,0.9974640752188861,-1.2039451226592064,0.2947509765625,77.2,2.217783658133483,55.01384040214388
51.422176230000005,401,77.33,39,159744,398,,,,,,,,,,,,,
51.59976902,401,77.13,40,163840,407,5e-05,0.009577058255672455,0.1,-0.012238823621009942,10160,0.15138517490122466,0.012614521,0.9964729729108512,-1.2070782013237475,0.28232421875,,,
51.458075689999994,402,76.71,41,167936,417,5e-05,-0.015761099755764008,0.1,-0.016452386238961482,10170,0.10107388377655298,0.012731422,0.9974057474173605,-1.2404707532376051,0.30947265625,,,
,,,,168208,,5e-05,-0.0039403438568115234,0.1,-0.013700798366335221,10180,0.12591065533924847,0.017853618,0.9970731495413929,-1.218793986365199,0.3077392578125,77.8,4.06445411158562,53.07622145441339
51.54324051,401,77.33,42,172032,428,,,,,,,,,,,,,
50.74013909999999,402,77.66,43,176128,437,5e-05,0.005409695208072662,0.1,-0.013940243188699242,10190,0.09419378134189174,0.015695645,0.9977939275559038,-1.2207353934645653,0.301220703125,,,
,,,,178208,,5e-05,-0.00115969218313694,0.1,-0.01559675000316929,10200,0.10651944130077026,0.013727022,0.9980407189577818,-1.2243519607931375,0.307177734375,77.2,3.947959103641379,53.26374317694042
50.20712575999999,402,76.45,44,180224,448,,,,,,,,,,,,,
50.33835987,402,77.27,45,184320,457,5e-05,-0.005830913782119751,0.1,-0.014386701468902174,10210,0.10634933291585184,0.0147695,0.9975481755100191,-1.2366013865917922,0.303271484375,,,
,,,,188208,,5e-05,0.009965119883418083,0.1,-0.014712562176282518,10220,0.09593008563388139,0.01935573,0.9976885067299008,-1.2228320948779583,0.3192626953125,82.3,5.3261360925924475,52.103463784401185
50.82346252,402,78.39,46,188416,468,,,,,,,,,,,,,
51.669607100000015,402,77.67,47,192512,478,5e-05,-0.015363245271146297,0.1,-0.015389296370267402,10230,0.09052314814762212,0.015380904,0.9980427727568895,-1.2110862080007792,0.322119140625,,,
51.47659793,402,78.39,48,196608,487,5e-05,-0.010106828063726425,0.1,-0.014991703534906264,10240,0.08540240943548269,0.015480249,0.9980114144273102,-1.224907599017024,0.30234375,,,
,,,,198208,,5e-05,-0.010818332433700562,0.1,-0.014314747070602606,10250,0.0827208436152432,0.015678257,0.9978890139609575,-1.202683598175645,0.287353515625,76.9,2.3282771871887236,53.239541603819
50.727520760000004,402,78.17,49,200704,498,,,,,,,,,,,,,
50.33360253,402,78.73,50,204800,508,5e-05,-0.014469684101641178,0.1,-0.0133919203588448,10260,0.08122505644278136,0.01655534,0.997858556220308,-1.1956243135035038,0.32236328125,,,
,,,,208208,,5e-05,0.0056116096675395966,0.1,-0.014360950414993568,10270,0.07900165373575874,0.018801153,0.9980423583183438,-1.1977881781756878,0.324267578125,70.9,3.5433708409727824,53.82268727649766
51.05591154999999,402,78.24,51,208896,518,,,,,,,,,,,,,
51.39443023999999,402,77.97,52,212992,528,5e-05,-0.017381731420755386,0.1,-0.016783053330436816,10280,0.07869806410744787,0.015360267,0.9985051825642586,-1.1982546873390674,0.317041015625,,,
50.998588959999985,403,78.21,53,217088,538,5e-05,-0.0020562922582030296,0.1,-0.014847012552490924,10290,0.07230093386315276,0.016008422,0.9984021079726517,-1.1867233458906412,0.31142578125,,,
,,,,218208,,5e-05,-0.00956068467348814,0.1,-0.015052231496520107,10300,0.08828069820883684,0.016190488,0.9980139879044145,-1.2042490653693676,0.288671875,74.6,2.828740191658836,53.81513314205713
51.840778019999995,402,76.94,54,221184,549,,,,,,,,,,,,,
51.70498312999999,403,78.09,55,225280,558,5e-05,-0.010205654427409172,0.1,-0.013925070198456523,10310,0.08025551262835506,0.016745081,0.9984342633979395,-1.1903543520718813,0.322900390625,,,
,,,,228208,,5e-05,-0.010565582662820816,0.1,-0.015437198270956288,10320,0.07958962573029567,0.013307843,0.9980396225582808,-1.1965813741087914,0.306591796875,79.0,3.7495786717882056,53.424628768207015
51.910248949999996,402,76.53,56,229376,569,,,,,,,,,,,,,
51.62674782000001,402,76.48,57,233472,579,5e-05,-0.004975123330950737,0.1,-0.01457671325915726,10330,0.08793239032966085,0.017281521,0.9980425795074552,-1.1871411770582199,0.292626953125,,,
52.06975671999999,403,76.83,58,237568,589,5e-05,-0.008168542757630348,0.1,-0.015838968665048015,10340,0.08437868382898159,0.015192656,0.9979559094645083,-1.1994483552873134,0.30927734375,,,
,,,,238208,,5e-05,-0.009952401742339134,0.1,-0.013781497013405896,10350,0.08538953462266363,0.01513443,0.9981585425557569,-1.1791557978838683,0.2966796875,77.7,4.111296304621901,53.332558324731984
51.2200637,402,78.72,59,241664,599,,,,,,,,,,,,,
51.330205740000004,403,77.94,60,245760,609,5e-05,-0.021256430074572563,0.1,-0.0165668849600479,10360,0.08384462926187553,0.014813564,0.9976629994343966,-1.1847359765321017,0.3053466796875,,,
,,,,248208,,5e-05,-0.013841507025063038,0.1,-0.013624468230409548,10370,0.07224562625051476,0.018254206,0.998542512068525,-1.1861978966742754,0.3138671875,76.4,3.4992358919521784,54.66301956317729
51.58196529000001,402,78.45,61,249856,620,,,,,,,,,,,,,
52.086078130000004,402,78.76,62,253952,630,5e-05,-0.011394403874874115,0.1,-0.01674777075459133,10380,0.07242008816101589,0.0138751045,0.998316545272246,-1.173326798900962,0.303564453125,,,
52.03847543,403,78.23,63,258048,640,5e-05,0.0012297630310058594,0.1,-0.013855509039422032,10390,0.07617050089174882,0.0126114935,0.9987602698383853,-1.1577431086450816,0.29052734375,,,
,,,,258208,,5e-05,-0.015011541545391083,0.1,-0.015957761974641473,10400,0.08486195954028516,0.016935922,0.9977360633201897,-1.1721342660486698,0.321630859375,76.3,2.818843079718499,52.76569706480403
50.763652679999986,402,79.1,64,262144,651,,,,,,,,,,,,,
51.41007995000001,403,78.37,65,266240,660,5e-05,-0.004172150045633316,0.1,-0.014280600201891503,10410,0.09091850691183936,0.016408976,0.9978839664254338,-1.1789705704897642,0.297216796875,,,
,,,,268208,,5e-05,-0.010759413242340088,0.1,-0.014504737791139633,10420,0.09929183016065508,0.017981343,0.9978298218920827,-1.1491422239691018,0.3042724609375,76.1,3.0760754964288792,54.97130537218457
51.78420878,402,77.3,66,270336,671,,,,,,,,,,,,,
52.02126494,402,77.76,67,274432,681,5e-05,-0.0007807929068803787,0.1,-0.013359316172864056,10430,0.09831473879166878,0.013839603,0.9978602156043053,-1.1606537561863661,0.2990234375,,,
,,,,278208,,5e-05,0.03689028322696686,0.1,-0.013137092697797925,10440,0.09547932169516571,0.015371126,0.9981494431849569,-1.1546457447111607,0.2993896484375,80.1,2.5172503456280246,54.006942532449536
52.326313600000006,402,78.22,68,278528,692,,,,,,,,,,,,,
52.30596046000001,402,78.36,69,282624,701,5e-05,-0.0041883960366249084,0.1,-0.015614242210904194,10450,0.07913047683541663,0.016663514,0.9981358035001904,-1.1724472634494305,0.3079833984375,,,
52.09200067,402,77.86,70,286720,711,5e-05,-0.013366621918976307,0.1,-0.013654804849647918,10460,0.0752455324982293,0.015359012,0.9986041312804446,-1.1396488528698683,0.3173828125,,,
,,,,288208,,5e-05,-0.012031546793878078,0.1,-0.012341239042871165,10470,0.08908235826529562,0.011684725,0.9978541797026992,-1.1605897452682257,0.278369140625,80.3,2.5034756703701397,55.10236203755354
51.94165741999999,402,76.24,71,290816,722,,,,,,,,,,,,,
51.83521471,402,76.72,72,294912,731,5e-05,-0.012414410710334778,0.1,-0.014885459148717927,10480,0.08756583812064492,0.015282572,0.9979127512779087,-1.1515428561717271,0.30732421875,,,
,,,,298208,,5e-05,-0.01530606672167778,0.1,-0.014500858455721754,10490,0.08595217887195758,0.016135538,0.9982394254766405,-1.1343545459210873,0.302685546875,83.9,4.583813876662938,51.20350464944553
51.599275930000005,402,78.33,73,299008,743,,,,,,,,,,,,,
51.40280239,402,78.03,74,303104,752,5e-05,-0.007099083624780178,0.1,-0.014162387647957075,10500,0.08541080140275881,0.015735066,0.9979882615152746,-1.1426295399665833,0.303955078125,,,
51.631310809999995,402,78.51,75,307200,762,5e-05,-0.003894902765750885,0.1,-0.016561003170500042,10510,0.07511417044734117,0.016621029,0.9982203157851472,-1.159099340811372,0.3220947265625,,,
,,,,308208,,5e-05,0.007018447853624821,0.1,-0.015585164488584269,10520,0.08848446198389866,0.012955315,0.9984733778983355,-1.1268867548555135,0.283544921875,75.6,2.973011014242656,55.01990203083915
52.414512619999996,402,77.22,76,311296,773,,,,,,,,,,,,,
51.809727360000004,402,78.23,77,315392,782,5e-05,0.00470975786447525,0.1,-0.01369788047450129,10530,0.09217892559245229,0.016121987,0.9981843319255859,-1.1218932464718818,0.3031982421875,,,
,,,,318208,,5e-05,-0.00750352256000042,0.1,-0.014865585457300767,10540,0.08444732942734845,0.015589966,0.998055724427104,-1.1488076576963067,0.29423828125,75.5,2.7410226057948384,54.851951839059964
51.14346186999998,402,79.78,78,319488,793,,,,,,,,,,,,,
51.34845941,402,79.14,79,323584,803,5e-05,-0.01356506161391735,0.1,-0.014985251813050127,10550,0.0819050115213031,0.0136600435,0.9984127624193206,-1.1681625105440616,0.2966064453125,,,
51.16220096,402,79.12,80,327680,813,5e-05,-0.007526623085141182,0.1,-0.014050828162726247,10560,0.1054825396335218,0.012914175,0.9976586296688765,-1.1410008508712053,0.264501953125,,,
,,,,328208,,5e-05,-0.005713794380426407,0.1,-0.014840341586386785,10570,0.0898016445862595,0.016013637,0.9973134757019579,-1.1550730101764202,0.2903076171875,79.7,3.800785277242158,52.33526440157798
50.969319580000004,402,77.97,81,331776,824,,,,,,,,,,,,,
51.04440564000001,402,78.69,82,335872,833,5e-05,-0.006272375583648682,0.1,-0.01444737204001285,10580,0.1011084275203757,0.016270544,0.9978587972000241,-1.1519667096436024,0.3011962890625,,,
,,,,338208,,5e-05,-0.020713262259960175,0.1,-0.015221050177206052,10590,0.10040131885325536,0.013903237,0.9981010664487258,-1.1638235192745925,0.2876953125,79.6,3.974994477002976,53.48705244315571
50.79029887000001,402,80.37,83,339968,844,,,,,,,,,,,,,
50.92234407,402,78.52,84,344064,854,5e-05,-0.01406163815408945,0.1,-0.012945742273586802,10600,0.06806688242941164,0.015463747,0.9983150521293283,-1.1567640870809555,0.3173828125,,,
50.786480759999996,402,79.01,85,348160,864,5e-05,-0.017743544653058052,0.1,-0.01335770766454516,10610,0.10314217911800369,0.015189752,0.9970559512730688,-1.1641694486141205,0.3302734375,,,
,,,,348208,,5e-05,-0.00809984840452671,0.1,-0.012875869285926456,10620,0.084314197167987,0.014496215,0.9978989723604172,-1.1679656822234392,0.28388671875,77.9,2.848594099411842,53.0083366211878
51.81549592,402,78.98,86,352256,875,,,,,,,,,,,,,
52.05776604,402,77.99,87,356352,885,5e-05,-0.004277707077562809,0.1,-0.012624035123735666,10630,0.07542066548776347,0.014511911,0.9982941362541169,-1.1503234896808863,0.301416015625,,,
,,,,358208,,5e-05,0.0017305444926023483,0.1,-0.012772946442419197,10640,0.09869567081332206,0.013760123,0.9978711258154362,-1.152630366012454,0.2901611328125,72.9,1.8214689658738827,55.53354473413996
51.94486368,402,77.04,88,360448,896,,,,,,,,,,,,,
51.700209890000004,402,77.32,89,364544,905,5e-05,0.001706250011920929,0.1,-0.014179057971341535,10650,0.08982316470937804,0.015802812,0.9979483110364527,-1.1614920601248742,0.2858154296875,,,
,,,,368208,,5e-05,-0.00501294806599617,0.1,-0.013066381034150254,10660,0.06883863124821801,0.015906494,0.9984756102785468,-1.1610976424068213,0.3033203125,72.9,2.30486811163316,56.11118580617455
52.131915369999994,402,78.02,90,368640,916,,,,,,,,,,,,,
52.647920240000005,402,77.03,91,372736,926,5e-05,0.006823403760790825,0.1,-0.013054289660794893,10670,0.08242514029261656,0.01726269,0.998624074854888,-1.1471180468797684,0.284228515625,,,
51.51997657999999,402,79.68,92,376832,936,5e-05,-0.01087197195738554,0.1,-0.015444237558403984,10680,0.06942145341890864,0.013008192,0.9984649971593171,-1.1901887636631727,0.3096923828125,,,
,,,,378208,,5e-05,-0.011384894140064716,0.1,-0.015463291622290853,10690,0.08257143893861212,0.016716115,0.997692524921149,-1.1991212245076894,0.3067626953125,75.6,4.287937203429492,52.701283725950475
51.33416382,402,80.51,93,380928,947,,,,,,,,,,,,,
51.55153315999999,402,78.94,94,385024,956,5e-05,-0.010070191696286201,0.1,-0.013542868645163252,10700,0.06174611034803092,0.01758214,0.9987231737468392,-1.1802081629633903,0.3162353515625,,,
,,,,388208,,5e-05,-0.009964948520064354,0.1,-0.014400635724450694,10710,0.08033716683275997,0.015579337,0.9981168514350429,-1.1753831207752228,0.3019775390625,79.9,2.27017950161746,53.93311954780667
51.30154368,402,78.23,95,389120,967,,,,,,,,,,,,,
50.85299112,402,78.88,96,393216,977,5e-05,-0.012819768860936165,0.1,-0.013352019064768683,10720,0.11836014424916357,0.0135067385,0.9973662816919386,-1.1810966569930315,0.275048828125,,,
50.70450058999999,402,78.86,97,397312,987,5e-05,-0.008443012833595276,0.1,-0.01578357928956393,10730,0.09103577994392253,0.014733084,0.9981095667462796,-1.1740553569048644,0.295751953125,,,
,,,,398208,,5e-05,-0.009907927364110947,0.1,-0.01427068286720896,10740,0.08032161708688364,0.014559811,0.9978384473361075,-1.1816574290394783,0.312255859375,73.0,2.9830032746951614,55.34587268498798
