time/time_elapsed,time/iterations,rollout/ep_rew_mean,time/total_timesteps,time/fps,rollout/ep_len_mean,train/learning_rate,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/approx_kl,train/explained_variance,train/loss,train/clip_range,train/clip_fraction,train/value_loss,eval/mean_ep_length,eval/mean_reward
270,28,3.48816322,114688,423,95.03,0.0002552807912550831,270,-3.038822464644909,-0.024709338034153917,0.008857969,0.60587823,2.6026885509490967,0.1,0.3519287109375,14.625186410546302,,
280,29,6.2508415,118784,423,91.96,0.00025371762500438693,280,-3.0411310479044915,-0.023851840331917628,0.0073617524,0.49620336,2.984863519668579,0.1,0.348046875,16.33265777826309,,
,,,122880,,,0.0002521608483877497,290,-2.9925380885601043,-0.02366111517185345,0.0084091015,0.42251277,3.321967124938965,0.1,0.3566650390625,16.108949322998523,92.4,9.510684967041016
290,30,5.396723899999999,122880,422,91.32,,,,,,,,,,,,
300,31,4.9142748,126976,422,93.07,0.0002506104352867574,300,-3.005254428088665,-0.022100005339598282,0.008278587,0.58158123,2.0992608070373535,0.1,0.3345947265625,16.525444377958774,,
310,32,6.03381068,131072,422,93.28,0.0002490663596897583,310,-3.021356242895126,-0.02526058244984597,0.006905111,0.54573256,2.3491458892822266,0.1,0.338623046875,16.43753568828106,,
319,33,7.407228730000001,135168,422,92.95,0.00024752859569142593,320,-3.005774971842766,-0.02495518652285682,0.007922362,0.40717053,1.379834771156311,0.1,0.36494140625,11.660979709029197,,
329,34,9.27378777,139264,423,92.32,0.00024599711749232573,330,-3.0059001624584196,-0.021558505478606094,0.008754267,0.65598226,6.3363823890686035,0.1,0.4061279296875,11.397281967103481,,
338,35,10.432435150000002,143360,423,91.77,0.0002444718993984813,340,-2.995022177696228,-0.02551096581155434,0.008572984,0.49081653,1.4548630714416504,0.1,0.3856689453125,11.625852306187152,,
348,36,8.708472389999999,147456,423,93.71,0.00024295291582094333,350,-3.004280519485474,-0.02469956866116263,0.008941258,0.66651607,1.5277105569839478,0.1,0.3746337890625,13.359551498293877,,
357,37,7.801292399999999,151552,423,94.01,0.00024144014127536065,360,-3.0182787865400313,-0.02462437929061707,0.0080315545,0.50462174,0.8746522665023804,0.1,0.3458740234375,12.175456457585096,,
367,38,8.446496160000002,155648,423,92.56,0.00023993355038155268,370,-3.016204822063446,-0.023774128715740517,0.011812119,0.45449114,0.9865460395812988,0.1,0.398193359375,9.962746746838093,,
377,39,8.625110939999999,159744,423,91.95,0.00023843311786308282,380,-2.9787160739302636,-0.022830850948230362,0.007112942,0.50106263,1.8469281196594238,0.1,0.3330810546875,12.802312768995762,,
,,,163840,,,0.00023693881854683563,390,-3.0076168075203897,-0.02465752933348995,0.0076058656,0.420927,1.460815668106079,0.1,0.3302978515625,13.592936047911644,94.8,9.767036247253419
388,40,8.19023129,163840,421,93.2,,,,,,,,,,,,
399,41,7.798172880000001,167936,420,93.48,0.00023545062736259368,400,-3.0065559476613997,-0.0237197275768267,0.007006407,0.4808948,1.7290271520614624,0.1,0.3194580078125,15.564757190644741,,
408,42,8.587592160000002,172032,420,92.5,0.00023396851934261701,410,-2.988390327990055,-0.024737200859817676,0.0080730915,0.5876218,1.2200525999069214,0.1,0.3306640625,12.341750472784042,,
418,43,8.829804340000003,176128,420,92.19,0.00023249246962122482,420,-2.984443213045597,-0.025190379895502702,0.0078893695,0.24119425,2.5072336196899414,0.1,0.3575927734375,12.558027011156081,,
427,44,10.41102447,180224,421,92.4,0.000231022453434377,430,-2.991600292921066,-0.02427745943714399,0.009629649,0.49137574,1.1340255737304688,0.1,0.3526611328125,11.209276732057333,,
437,45,10.39303319,184320,421,94.28,0.00022955844611926017,440,-2.9719871297478675,-0.023009001812897622,0.010596823,0.48801637,1.7571183443069458,0.1,0.384716796875,8.392144914716482,,
447,46,10.933535200000001,188416,420,94.52,0.00022810042311387316,450,-2.993520978093147,-0.02640944342711009,0.007799063,0.53351724,1.5184597969055176,0.1,0.37353515625,10.276941373944283,,
457,47,9.98889995,192512,420,94.15,0.00022664835995661467,460,-2.9579876229166984,-0.025249664310831577,0.0104224235,0.41304636,1.0544910430908203,0.1,0.3685791015625,10.970823891460896,,
467,48,9.10428819,196608,420,92.78,0.00022520223228587356,470,-2.992468197643757,-0.02597617097053444,0.0103436215,0.5676738,1.5480962991714478,0.1,0.39990234375,9.695487075299024,,
476,49,9.51875576,200704,420,93.33,0.00022376201583961973,480,-2.9443394973874093,-0.025555417931172997,0.010617568,0.39514935,1.6115920543670654,0.1,0.3792236328125,10.827264772355557,,
,,,204800,,,0.00022232768645499666,490,-2.947813132405281,-0.027106744487537072,0.008643238,0.54578483,1.1090501546859741,0.1,0.3407958984375,11.83534329533577,89.4,11.56522331237793
487,50,10.45751631,204800,420,94.13,,,,,,,,,,,,
497,51,10.9392067,208896,420,94.19,0.000220899220067917,500,-2.9814439356327056,-0.024341845663730054,0.007916333,0.64337426,1.047728419303894,0.1,0.35947265625,11.192979379743338,,
506,52,9.635553429999998,212992,420,94.54,0.00021947659271265806,510,-2.9462296783924105,-0.02455503226374276,0.010725172,0.38926202,1.4305330514907837,0.1,0.3638671875,11.64139202684164,,
516,53,9.40539622,217088,420,95.32,0.00021805978052146007,520,-2.961627209186554,-0.024623710307059808,0.014009076,0.5340897,0.7338300943374634,0.1,0.39990234375,8.376764584332705,,
526,54,10.45873441,221184,420,93.15,0.00021664875972412584,530,-2.9501137539744375,-0.027777811941996335,0.008036924,0.5045303,2.2783594131469727,0.1,0.3468017578125,11.118237780034542,,
535,55,11.31568002,225280,420,92.88,0.0002152435066476212,540,-2.934489721059799,-0.027970551683392842,0.009140285,0.4521804,1.801362156867981,0.1,0.3730224609375,10.23364724367857,,
545,56,12.43703179,229376,420,91.56,0.00021384399771567897,550,-2.9493137523531914,-0.024575408732926008,0.0076739592,0.5902827,1.5482280254364014,0.1,0.3240234375,11.580846866220236,,
554,57,11.22271816,233472,420,91.52,0.00021245020944840267,560,-2.952493877708912,-0.024311985250096767,0.009202354,0.52586216,1.6189013719558716,0.1,0.366796875,9.254851139336825,,
564,58,10.228870979999998,237568,420,90.91,0.00021106211846187278,570,-2.9153048187494277,-0.026688755076611413,0.009997162,0.71231896,3.846735954284668,0.1,0.3929443359375,7.008849483728409,,
573,59,8.84280047,241664,421,91.96,0.00020967970146775443,580,-2.918929490447044,-0.023721235909033567,0.0063741957,0.6434685,1.8926575183868408,0.1,0.291650390625,15.730576391518117,,
,,,245760,,,0.00020830293527290692,590,-2.9379816606640814,-0.02567601511545945,0.006428788,0.56788456,2.249069929122925,0.1,0.307275390625,13.189403031766414,84.8,13.607667207717896
584,60,11.08182433,245760,420,91.23,,,,,,,,,,,,
593,61,10.4180939,249856,420,92.04,0.00020693179677899368,600,-2.9098516285419462,-0.025138364470331,0.0077742967,0.42455173,2.1859710216522217,0.1,0.346337890625,13.591653306782245,,
603,62,10.648698170000003,253952,420,92.57,0.00020556626298209613,610,-2.903019131720066,-0.0246608001034474,0.008708004,0.41647512,1.2048513889312744,0.1,0.3189453125,13.847215786576271,,
613,63,9.88553856,258048,420,93.04,0.00020420631097232668,620,-2.9052075862884523,-0.024864098223042676,0.011534506,0.4759186,1.1343423128128052,0.1,0.398583984375,9.870223712176085,,
622,64,11.4961654,262144,420,92.76,0.0002028519179334449,630,-2.905633181333542,-0.02705438962148037,0.008538626,0.59237134,0.8824012875556946,0.1,0.356982421875,8.917969008535147,,
632,65,9.06632035,266240,420,93.12,0.00020150306114247456,640,-2.932084585726261,-0.025033317389898002,0.0070081446,0.5420394,1.3017773628234863,0.1,0.321484375,13.40259820818901,,
642,66,10.67276868,270336,421,93.11,0.000200159717969322,650,-2.903221200406551,-0.026120470341993496,0.008677959,0.53259003,2.203199863433838,0.1,0.337744140625,13.597847180068493,,
651,67,11.325655,274432,421,93.75,0.0001988218658763973,660,-2.9007993221282957,-0.024431288437335753,0.0069931066,0.6168635,1.8213250637054443,0.1,0.312939453125,13.521764528751373,,
661,68,9.145769109999998,278528,421,95.3,0.00019748948241823548,670,-2.9052359744906426,-0.025107052954263055,0.011315031,0.5775101,1.0352864265441895,0.1,0.370458984375,10.093864537775517,,
671,69,10.601580889999997,282624,421,94.13,0.00019616254524112026,680,-2.904662784934044,-0.026823648872959894,0.007063294,0.65729773,1.5481609106063843,0.1,0.3144287109375,14.560016286373138,,
,,,286720,,,0.00019484103208270895,690,-2.895628273487091,-0.025783612250234,0.0079113515,0.46201473,1.4309606552124023,0.1,0.3419921875,12.485795761644841,87.6,9.711584901809692
681,70,10.0086805,286720,420,92.38,,,,,,,,,,,,
691,71,11.352160279999998,290816,420,91.46,0.00019352492077165888,700,-2.8928624421358107,-0.025510549097089098,0.007863667,0.6033039,1.3197684288024902,0.1,0.3337890625,12.070488642156125,,
700,72,13.55555509,294912,420,92.41,0.00019221418922725513,710,-2.8806190863251686,-0.02356442593882093,0.010272223,0.5379684,1.1072314977645874,0.1,0.3706787109375,10.272475554049015,,
710,73,12.763340589999999,299008,420,93.47,0.00019090881545904095,720,-2.8857511937618257,-0.02484863676945679,0.007378469,0.3231483,1.5412033796310425,0.1,0.3420166015625,11.242642748355866,,
719,74,11.786339499999999,303104,420,93.69,0.000189608777566448,730,-2.905317190289497,-0.02607206623069942,0.010506857,0.37216085,1.4057704210281372,0.1,0.3780517578125,10.176052391529083,,
729,75,11.15150544,307200,421,92.89,0.00018831405373842926,740,-2.89501591026783,-0.02497170855931472,0.00853516,0.5187249,2.0600526332855225,0.1,0.3459228515625,11.498007742315531,,
739,76,10.882141160000003,311296,421,93.92,0.000187024622253093,750,-2.892673023045063,-0.025163411200628615,0.007997663,0.5298941,1.594444751739502,0.1,0.323681640625,12.682905094325543,,
748,77,12.98001232,315392,421,93.06,0.00018574046147733876,760,-2.905020481348038,-0.023724845427204856,0.008785164,0.50549114,2.160930871963501,0.1,0.32041015625,12.303117260336876,,
758,78,13.3010037,319488,421,93.22,0.00018446154986649313,770,-2.8533653393387794,-0.025794002664042637,0.011645427,0.50486314,0.7875194549560547,0.1,0.401318359375,9.185511212050915,,
768,79,11.645489099999997,323584,421,93.17,0.0001831878659639501,780,-2.8803618967533113,-0.027758472759160213,0.00930007,0.49614888,1.3510795831680298,0.1,0.3678955078125,12.258344914019109,,
,,,327680,,,0.00018191938840080978,790,-2.8848012298345567,-0.02512670536234509,0.008442348,0.5784409,1.0601584911346436,0.1,0.328076171875,11.196312208473682,92.6,15.551992416381836
778,80,12.026712790000001,327680,420,92.9,,,,,,,,,,,,
788,81,12.316171800000001,331776,420,93.4,0.00018065609589552038,800,-2.8793619185686112,-0.026692503938102165,0.010296981,0.38742393,0.8469864726066589,0.1,0.3859130859375,9.810153061896562,,
798,82,12.723575030000001,335872,420,93.3,0.00017939796725352102,810,-2.8659303367137907,-0.0255528672831133,0.008897288,0.35142714,1.288418173789978,0.1,0.3800048828125,10.820056203007699,,
807,83,13.330363690000002,339968,420,93.12,0.0001781449813668864,820,-2.8513013407588006,-0.027588759837090037,0.0075794514,0.5367941,1.1374409198760986,0.1,0.363818359375,8.860966274142266,,
817,84,12.136576190000001,344064,420,93.5,0.0001768971172139719,830,-2.825203311443329,-0.026750223932322115,0.008818336,0.48456264,1.1055693626403809,0.1,0.3498291015625,11.585017351806163,,
827,85,12.875188480000002,348160,420,93.51,0.00017565435385906198,840,-2.860654725134373,-0.024201307179464494,0.007226517,0.5625811,2.04156231880188,0.1,0.3119384765625,11.766206395626067,,
836,86,14.55310291,352256,421,92.57,0.00017441667045201828,850,-2.856222465634346,-0.024250582326203585,0.00994375,0.60323864,0.703263521194458,0.1,0.3390625,10.108486096560956,,
846,87,12.952758869999995,356352,421,91.64,0.00017318404622792985,860,-2.8199488133192063,-0.025215270918852183,0.0071056653,0.47435278,1.0916156768798828,0.1,0.3440673828125,12.604668802022934,,
855,88,12.407764030000003,360448,421,92.49,0.00017195646050676517,870,-2.85661474019289,-0.022687219301587902,0.0066865245,0.5409025,1.9268180131912231,0.1,0.299365234375,17.993775720894337,,
865,89,12.488705540000003,364544,421,92.25,0.00017073389269302427,880,-2.829012316465378,-0.02444460781116504,0.0074048815,0.3260581,1.6696721315383911,0.1,0.3029052734375,11.30113523453474,,
,,,368640,,,0.00016951632227539429,890,-2.8466734811663628,-0.025781229109270498,0.009489907,0.25453293,1.9054416418075562,0.1,0.349267578125,11.589112903177739,96.4,8.029536426067352
876,90,13.163303619999999,368640,420,92.18,,,,,,,,,,,,
885,91,12.690082759999997,372736,420,93.97,0.00016830372882640495,900,-2.8147634699940682,-0.025320133431523572,0.008180574,0.5425052,1.2981582880020142,0.1,0.3465087890625,10.582448621094226,,
895,92,12.08598201,376832,420,95.09,0.0001670960920020854,910,-2.8273733124136924,-0.027685385587392374,0.008869914,0.43986666,0.8726199269294739,0.1,0.3630126953125,7.968475286662579,,
904,93,12.205335129999998,380928,420,94.84,0.00016589339154162358,920,-2.8431359216570855,-0.024154321443347726,0.007170005,0.549241,1.4397825002670288,0.1,0.30302734375,12.465905547142029,,
914,94,12.77686504,385024,420,92.94,0.00016469560726702602,930,-2.824244201183319,-0.025598392225219868,0.008733967,0.22541416,1.3453476428985596,0.1,0.3440673828125,10.62649787515402,,
924,95,12.266979189999999,389120,421,91.88,0.00016350271908277872,940,-2.8315712809562683,-0.024374048761092126,0.008406328,0.3695364,1.2727826833724976,0.1,0.3326416015625,12.43527223020792,,
933,96,13.40859841,393216,421,91.74,0.00016231470697551127,950,-2.842646287381649,-0.026701878683525138,0.009710452,0.48457283,0.9686163663864136,0.1,0.3592529296875,8.989585368335247,,
943,97,13.878411910000002,397312,421,92.07,0.00016113155101365995,960,-2.8298160433769226,-0.025000754665234125,0.0070915897,0.54686815,1.2902361154556274,0.1,0.346923828125,13.587085002660752,,
952,98,13.584784260000001,401408,421,93.49,0.00015995323134713395,970,-2.834098441898823,-0.026948815282958095,0.008639853,0.38486254,1.528248906135559,0.1,0.346875,11.48545020595193,,
962,99,13.250559079999999,405504,421,93.2,0.0001587797282069822,980,-2.8451707139611244,-0.02635877696011448,0.008432616,0.59173757,1.3164528608322144,0.1,0.322314453125,11.004836511611938,,
,,,409600,,,0.0001576110219050611,990,-2.8368955507874487,-0.025498975714435802,0.0071628415,0.5183755,2.452833652496338,0.1,0.302783203125,14.134538328647613,101.6,10.36976769566536
973,100,13.86574176,409600,420,91.89,,,,,,,,,,,,
983,101,13.110341659999996,413696,420,94.41,0.0001564470928337055,1000,-2.8007939785718916,-0.02659118670562748,0.00938186,0.4960814,1.2725075483322144,0.1,0.3461669921875,9.919537936896086,,
992,102,12.41239042,417792,420,95.77,0.0001552879214653986,1010,-2.8427593007683756,-0.023693125098361634,0.0082070585,0.54153615,3.083589553833008,0.1,0.3327880859375,10.574804233014584,,
1002,103,12.278219480000002,421888,420,93.98,0.00015413348835244473,1020,-2.8238934710621835,-0.02406847148013185,0.0061237295,0.42720646,2.0517795085906982,0.1,0.2873046875,19.241374008357525,,
1012,104,12.64581473,425984,420,94.82,0.0001529837741266431,1030,-2.828895536065102,-0.027845244260970504,0.008476842,0.36608344,1.6724597215652466,0.1,0.3406005859375,12.48928647786379,,
1021,105,12.288614670000001,430080,420,94.26,0.00015183875949896308,1040,-2.816986432671547,-0.025894170382525773,0.0106278695,0.28629726,0.8038849830627441,0.1,0.3771484375,8.695120773464442,,
1031,106,12.75615473,434176,420,93.33,0.00015069842525921977,1050,-2.826796402037144,-0.02596685993776191,0.009446904,0.14583623,1.229332447052002,0.1,0.3857177734375,8.74255381077528,,
1041,107,13.400475290000005,438272,420,93.61,0.00014956275227575265,1060,-2.79555002450943,-0.02581049574073404,0.0074156523,0.49470294,1.208444595336914,0.1,0.3350830078125,10.898726043105125,,
1051,108,14.608392860000002,442368,420,93.97,0.0001484317214951042,1070,-2.8252368837594988,-0.026874632871476935,0.008818146,0.47977322,1.005813479423523,0.1,0.3781494140625,8.784455832839011,,
1060,109,14.612182650000001,446464,420,93.32,0.00014730531394170014,1080,-2.807755157351494,-0.025595201150281355,0.010802291,0.5725459,1.0076121091842651,0.1,0.3589599609375,8.44198881983757,,
,,,450560,,,0.0001461835107175314,1090,-2.8084279924631117,-0.022330350830452518,0.0061808983,0.6334703,1.8539271354675293,0.1,0.3180419921875,13.707805018126965,93.4,18.8078134059906
1071,110,14.92773598,450560,420,92.53,,,,,,,,,,,,
1081,111,13.178290229999998,454656,420,94.51,0.0001450662930018363,1100,-2.8273485764861106,-0.02686588804644998,0.00976645,0.5920234,0.9764956831932068,0.1,0.3378662109375,8.133447525650263,,
1090,112,13.600959580000001,458752,420,93.58,0.0001439536420507859,1110,-2.8202202424407004,-0.026691655468312092,0.0075108046,0.51814663,1.2068778276443481,0.1,0.34951171875,11.327935867011547,,
1100,113,12.526012680000001,462848,420,92.91,0.0001428455391971688,1120,-2.8124811589717864,-0.026233983543352223,0.008562462,0.5175835,1.1234883069992065,0.1,0.3322265625,10.247239577025175,,
1109,114,11.815171600000001,466944,420,94.77,0.000141741965850078,1130,-2.8271199226379395,-0.025608122540143087,0.009586738,0.42672378,1.341623067855835,0.1,0.3471923828125,12.076448361575604,,
1119,115,12.901655029999999,471040,420,93.76,0.00014064290349459924,1140,-2.8210976839065554,-0.024253931135172026,0.00722376,0.59338313,1.5064513683319092,0.1,0.300146484375,12.427147008478642,,
1129,116,12.54165922,475136,420,94.09,0.00013954833369150046,1150,-2.83222623616457,-0.025786761385097633,0.007244712,0.508211,1.8010742664337158,0.1,0.280908203125,13.924933184683322,,
1138,117,12.526562019999998,479232,420,94.24,0.00013845823807692145,1160,-2.8009276568889616,-0.026112808196921834,0.007889621,0.49459457,1.0024446249008179,0.1,0.3289306640625,11.219318899512292,,
1148,118,11.940721000000002,483328,420,95.45,0.00013737259836206733,1170,-2.81720767468214,-0.02510570778104011,0.009122865,0.4606675,1.1854547262191772,0.1,0.32509765625,11.318395930528641,,
1158,119,11.98931585,487424,420,95.5,0.00013629139633290066,1180,-2.819774167239666,-0.022996770017198288,0.005335712,0.3214543,2.071214437484741,0.1,0.2854736328125,17.204292617738247,,
,,,491520,,,0.00013521461384983607,1190,-2.8030640944838523,-0.023376122661284172,0.006619419,0.50981724,2.4546775817871094,0.1,0.272216796875,14.162077188491821,95.0,15.008370542526245
1168,120,12.20856055,491520,420,93.52,,,,,,,,,,,,
1178,121,12.22992798,495616,420,93.99,0.00013414223284743617,1200,-2.800109122693539,-0.02513058728654869,0.006223737,0.59174526,2.7711427211761475,0.1,0.2883544921875,13.122400878369808,,
1188,122,12.178837779999999,499712,420,95.16,0.00013307423533410773,1210,-2.809737092256546,-0.028224795535788872,0.008111261,0.19939584,1.179579257965088,0.1,0.3310791015625,10.330864879488946,,
1198,123,12.88453677,503808,420,94.18,0.00013201060339180094,1220,-2.8270056158304215,-0.02369092085136799,0.008978542,0.46849573,0.9842662811279297,0.1,0.33779296875,9.131684013456105,,
1207,124,11.6323982,507904,420,94.86,0.00013095131917570797,1230,-2.800379693508148,-0.023886363013298252,0.0048660496,0.50627863,3.173171043395996,0.1,0.3072509765625,14.981255155801772,,
1217,125,12.86720618,512000,420,94.37,0.0001298963649139639,1240,-2.786419852077961,-0.024055210716323928,0.007319279,0.5592653,2.0354833602905273,0.1,0.2919921875,14.035476730763913,,
1227,126,12.391406400000001,516096,420,94.26,0.0001288457229073485,1250,-2.7756527796387673,-0.026820058163139038,0.008402102,0.31436193,1.728043556213379,0.1,0.33330078125,12.596813003718854,,
1236,127,11.86942121,520192,420,94.56,0.00012779937552898936,1260,-2.79260860234499,-0.02257113608357031,0.0063513955,0.6040925,1.9752260446548462,0.1,0.3158935546875,15.225235100090504,,
1246,128,12.22144207,524288,420,93.79,0.0001267573052240656,1270,-2.781432718038559,-0.02594899409887148,0.007710279,0.29440475,1.8009254932403564,0.1,0.3125244140625,12.201212804019452,,
1256,129,13.371097719999998,528384,420,93.63,0.00012571949450951444,1280,-2.7985247656702996,-0.026886194982216692,0.006318502,0.44585502,1.0521053075790405,0.1,0.3081787109375,11.218006165325642,,
,,,532480,,,0.0001246859259737369,1290,-2.784583978354931,-0.023769940790953115,0.007874291,0.5255803,1.3458318710327148,0.1,0.3194091796875,11.148963057994843,95.8,16.565409183502197
1266,130,14.000052749999998,532480,420,92.99,,,,,,,,,,,,
1276,131,14.464205280000002,536576,420,93.23,0.00012365658227630626,1300,-2.7966697096824644,-0.02477180791029241,0.007631674,0.64187884,1.1232579946517944,0.1,0.3122802734375,9.150596592575312,,
1286,132,14.677816650000002,540672,420,94.31,0.0001226314461476769,1310,-2.804198357462883,-0.025489352141448762,0.008028777,0.4799006,1.3328558206558228,0.1,0.30576171875,12.75643600076437,,
1295,133,14.67255164,544768,420,92.48,0.00012161050038889435,1320,-2.7821716740727425,-0.026068071028566918,0.008928967,0.60749054,1.0659847259521484,0.1,0.3394287109375,10.783732019364834,,
1305,134,11.263385599999998,548864,420,94.1,0.00012059372787130707,1330,-2.7845154017210008,-0.025824805779848248,0.008126406,0.63410103,0.9110831618309021,0.1,0.3570068359375,7.922516987472773,,
1314,135,13.335572220000001,552960,420,93.26,0.00011958111153627924,1340,-2.807976667582989,-0.024518797661585268,0.007280116,0.5293778,1.6380614042282104,0.1,0.300341796875,12.557430900633335,,
1324,136,14.38235424,557056,420,93.4,0.00011857263439490407,1350,-2.791453531384468,-0.02625293685414363,0.008388821,0.6304824,1.4690073728561401,0.1,0.3298828125,10.977512057125569,,
1334,137,15.235325039999998,561152,420,92.27,0.00011756827952771908,1360,-2.7763000041246415,-0.025429429963696747,0.0067675905,0.4363559,1.6360629796981812,0.1,0.294384765625,12.689308449625969,,
1343,138,15.14959582,565248,420,93.24,0.00011656803008442228,1370,-2.7892044916749,-0.025890513346530496,0.008427958,0.5881496,1.1302835941314697,0.1,0.3220947265625,9.270998986065388,,
1353,139,14.60392823,569344,420,94.67,0.00011557186928358904,1380,-2.7771843641996385,-0.026571150797826702,0.008818705,0.5538317,0.8923263549804688,0.1,0.34736328125,7.985540559887886,,
,,,573440,,,0.00011457978041239108,1390,-2.787695886194706,-0.0253572178145987,0.006674166,0.42570055,1.8852941989898682,0.1,0.30478515625,12.714297789335252,90.8,18.56890473365784
1364,140,15.665372009999999,573440,420,92.59,,,,,,,,,,,,
1373,141,16.32684949,577536,420,91.7,0.00011359174682631595,1400,-2.7653061389923095,-0.026372342612012288,0.01025257,0.5631771,0.9107191562652588,0.1,0.3609619140625,7.592577584087849,,
1383,142,15.44665307,581632,420,93.35,0.00011260775194888757,1410,-2.75588373541832,-0.02599752222886309,0.008790053,0.43435866,1.4993008375167847,0.1,0.3126220703125,11.368434010446071,,
1393,143,15.364074699999998,585728,420,95.69,0.00011162777927138832,1420,-2.7544741079211237,-0.02577031348773744,0.0077252476,0.40351695,1.3140594959259033,0.1,0.3211669921875,10.050738778710365,,
1403,144,16.128468950000002,589824,420,94.23,0.00011065181235258176,1430,-2.7814186036586763,-0.026676398946437984,0.0071119387,0.5422729,0.9688003063201904,0.1,0.3242431640625,7.917172609269619,,
1412,145,16.42408082,593920,420,91.71,0.00010967983481843726,1440,-2.7461947202682495,-0.025929920744965786,0.0073023606,0.5802028,1.2707794904708862,0.1,0.3058837890625,8.693483767658472,,
1422,146,15.670373239999998,598016,420,91.61,0.00010871183036185501,1450,-2.745152848958969,-0.026315396762220188,0.008380929,0.36529726,0.8675152659416199,0.1,0.3299072265625,8.16647249162197,,
1431,147,15.408724039999997,602112,420,92.07,0.00010774778274239244,1460,-2.784680987894535,-0.023276794419507495,0.007115593,0.46177047,1.1969228982925415,0.1,0.2928955078125,11.304050134122372,,
1441,148,16.45153838,606208,420,91.76,0.00010678767578599184,1470,-2.73602352142334,-0.02562960495997686,0.0069437725,0.49713296,1.0265957117080688,0.1,0.294921875,9.547780060023069,,
1451,149,15.758664990000002,610304,420,92.34,0.00010583149338470879,1480,-2.7520894393324853,-0.02442416918784147,0.006746955,0.4817351,1.2918726205825806,0.1,0.2750244140625,10.469010429084301,,
,,,614400,,,0.00010487921949644242,1490,-2.7332527741789816,-0.025316472386475653,0.005759147,0.61882764,0.8396571278572083,0.1,0.268017578125,9.02531988620758,88.0,19.63692436218262
1461,150,15.32786873,614400,420,92.93,,,,,,,,,,,,
1471,151,15.36376307,618496,420,92.81,0.00010393083814466531,1500,-2.753655046224594,-0.024891505052073624,0.006596402,0.637939,1.3807858228683472,0.1,0.2837158203125,11.079637511074543,,
1480,152,15.658431560000004,622592,420,91.76,0.0001029863334181567,1510,-2.7623839497566225,-0.023395081947091965,0.006737226,0.6786703,1.3564807176589966,0.1,0.294091796875,11.896894812583923,,
1490,153,14.49027621,626688,420,92.97,0.00010204568947073446,1520,-2.728067660331726,-0.026169662285246885,0.0070830295,0.08508557,1.9107624292373657,0.1,0.300830078125,11.220156241953372,,
1499,154,14.292809740000001,630784,420,93.59,0.00010110889052099007,1530,-2.7563951298594476,-0.02416867984138662,0.007559167,0.4065187,1.1663898229599,0.1,0.2917236328125,11.556950283050536,,
1509,155,15.695218430000002,634880,420,91.92,0.00010017592085202298,1540,-2.7568564996123315,-0.024102685292018578,0.0073301424,0.46157444,1.0821356773376465,0.1,0.3102783203125,9.373966586589813,,
1518,156,16.652860559999997,638976,420,92.18,9.924676481117773e-05,1550,-2.746364375948906,-0.024704816925805062,0.00758982,0.5073103,0.9509304165840149,0.1,0.3084716796875,8.9056168474257,,
1528,157,15.949943880000001,643072,420,92.91,9.832140680978094e-05,1560,-2.7336852625012398,-0.026393559703137726,0.008198357,0.60088325,0.8012468218803406,0.1,0.3485107421875,6.416804169863463,,
1538,158,14.698869499999999,647168,420,93.19,9.739983132287989e-05,1570,-2.740317265689373,-0.02438028741744347,0.006058665,0.64197135,1.6018621921539307,0.1,0.2871337890625,11.279511913657188,,
1548,159,15.210034830000001,651264,420,93.76,9.648202288898186e-05,1580,-2.761837339401245,-0.0268657452048501,0.007681201,0.40857863,0.8756084442138672,0.1,0.3260498046875,8.236652527749538,,
,,,655360,,,9.55679661097951e-05,1590,-2.7147112801671027,-0.027050089969998227,0.00811067,0.33017015,0.9204084873199463,0.1,0.338916015625,7.928278188407421,91.8,14.445208930969239
1558,160,16.82247026,655360,420,93.13,,,,,,,,,,,,
1568,161,17.250206390000002,659456,420,93.19,9.465764564997012e-05,1600,-2.7159002020955088,-0.024602407676866278,0.008150887,0.62005335,0.9933585524559021,0.1,0.3259033203125,7.0097125612199305,,
1577,162,15.885780439999996,663552,420,91.91,9.37510462368425e-05,1610,-2.7447089061141012,-0.0231477777910186,0.0058089737,0.59698087,1.9020243883132935,0.1,0.2696533203125,13.223589564859868,,
1587,163,16.90350798,667648,420,90.04,9.284815266017682e-05,1620,-2.7137678265571594,-0.02341887091024546,0.005847829,0.38775855,1.6110183000564575,0.1,0.25517578125,12.465261401236058,,
1597,164,16.93936305,671744,420,92.27,9.194894977191133e-05,1630,-2.7386994257569315,-0.025450002690195105,0.008839771,0.34391528,0.9521620273590088,0.1,0.308203125,7.487417109310627,,
1606,165,14.44861112,675840,420,95.19,9.105342248590407e-05,1640,-2.699605795741081,-0.02324035077181179,0.006217137,0.43747103,1.5125818252563477,0.1,0.2669189453125,10.795125675201415,,
1616,166,13.74636923,679936,420,94.92,9.016155577767899e-05,1650,-2.7274920016527178,-0.023382248979760333,0.005087871,0.46919096,1.4911704063415527,0.1,0.233544921875,14.142101526260376,,
1626,167,15.32118336,684032,420,94.26,8.927333468417489e-05,1660,-2.7099005594849586,-0.02160253040055977,0.005853247,0.53132313,2.178762435913086,0.1,0.242529296875,16.588023199141027,,
1635,168,15.887939709999998,688128,420,93.76,8.838874430349387e-05,1670,-2.733977718651295,-0.02469214632292278,0.0062634125,0.51834446,1.2097394466400146,0.1,0.26982421875,8.807474774122237,,
